"compra perquè s'ha transformat en un document antic. A casa entraven dos diaris: Los Sitios i La Vanguardia. Només els fullejava el pare, excepte el dia que hi havia cròniques futbolístiques, que el meu germà Francesc, que era l'entrenador de",", amb centenars de converses i vídeos en què alguns recomanàvem títols que es podien comprar a distància, però no fullejar ni rebre firmats per l'autor. Jo mateix vaig gravar sis d'aquests vídeos, movent-me per tota la casa per no repetir el"
"gos de Pávlov. Desconsolat, vaig descobrir que dues files més enrere i a classe turista com jo, Alfredo Pérez Rubalcaba fullejava alguns papers que anava comentant amb el seu somnolent company de viatge. No m'ho vaig pensar dues vegades: ""Hola,",", biaixos i prejudicis"". El treball diferencia la lectura d'escombrat (per fer-se una idea general del text, com ara fullejar ) de la lectura immersa (generalment la de la ficció) i de la profunda, aquella que requereix ""fer servir el que ja sabem"
"aquest contrast entre el dins i el fora i de tornada a casa em vaig aturar a prendre un te a la cafeteria de costum. Mentre fullejava el diari, la pluja interior es va estendre cap al pit convertida ja en borrasca de calamarsa. Vaig sentir un fred que","hi ha darrera d'aquestes xifres econòmiques tan desgraciades, aquests percentatges tan freds. Com votarem? Podrem fullejar llibres a la llibreria? Ens podrem emprovar la roba a la botiga? On ens traurem el carnet de conduir? I el vermut, la"
"en què les invencions, els rumors i els desitjos inconfessables ens arriben diàriament. Abans, quan el paper manava, fullejava els diaris esportius al bar i a les dotze del migdia la meva curiositat quedava satisfeta. Ara necessito refrescar les","obligat a les llibreries a ""reinventar-se"" ja que ara han de recomanar llibres sense que els futurs lectors els puguin fullejar . A Barcelona, la llibreria La Carbonera del Poble Sec ha rebut clients d'un en un cada quart d'hora. ""Encara hi ha alguns"
"edició d'hivern de la revista ""Argo"", que edita el Museu Marítim de Barcelona on m'hi vaig topar amb un parell mentre la fullejava . D'una banda, un reportatge a la secció Llevem l'Àncora signat per la periodista Marga Font, on explicava la seva","un exercici senzill: quan a principis de maig la primavera es desboca i hi ha un augment sobtat de temperatura, cal anar a fullejar Les hores, volum 20 de l'O.C. planiana, buscar el capítol dedicat a l'època de l'any en la qual som i comprovar què diu el"
"olímpiques dibuixades al buc. Ho va descobrir Joseph Schirmer, un aficionat a la filatèlia olímpica, un dia que fullejava un llibre sobre la marina alemanya en la Segona Guerra Mundial i va veure una foto d'un submarí del tipus IX C amb les","pel compliment del distanciament establert -2 metres- i les mesures de seguretat. A més, asseguren que permetran fullejar i remenar els llibres de les prestatgeries. Les llibreries afronten la nova fase amb incertesa, però amb l'esperit d'"
no acabaria fins la mort de Fernando VII. Blasco Ibáñez a través de Martí Domínguez VALÈNCIA. Farà d'açò uns deu anys. Fullejava distret als expositors d'una llibreria quan va caure a les meues mans un volum en valencià que em va cridar poderosament,"com a focus generadors de debat i pensament crític, però és l'única cosa que es pot fer, de moment. Per passar-hi hores, fullejar llibres (o olorar-los!), per trobar-hi amics i xerrar una estona sembla que haurem d'esperar. La crisi generada per la"
"fruit de la generosa donació de Clavé. ""No era tant d'internet com de diaris; cada matí es prenia el seu cafè amb llet i els fullejava ; els caps de setmana els devorava"", recorda la seva companya, que ha enganxat en una llibreteta negra les etiquetes",segon diumenge amb la persiana apujada. Res a veure amb les jornades festives pre-Covid en què fer el vermut pel barri i fullejar llibres era un tot en un. Ara els exemplars no es toquen. I ni es pensa a reunir 40 persones per a una activitat. Aquest
"tancaments fronterers Convé més que mai explicar, aquí i a fora, quina és la realitat econòmica d'Andorra Fa pocs dies, fullejava el llibre de J. M. Sánchez de la Campa, de 1851, El Valle de Andorra, examen critico del orígen, naturaleza, y","per als venedors? Com es mantindran les distàncies entre els treballadors d'una mateixa parada? Es podran remenar i fullejar els llibres per part dels compradors? Són interrogants que s'estan plantejant i que amoïnen alguns dels exhibidors,"
", els crèdits de la sèrie Embrujada... Però si haguera de quedar-me'n una, seria la revista The Face. Tan bon punt la vaig fullejar me'n vaig enamorar. Era el tresor que cada any m'enduia d'Anglaterra"". ""A cals meus pares hi havia molts llibres de l'","tornar a treure revisada al cap de 40 anys. És difícil que un autor retingui durant tot un llibre el meu interès; soc més de fullejar i de volar intensament d'una flor a l'altra, com les papallones. Escric perquè llegir em fa mandra, però els llibres de"
